2019-07-29;PLELEKT00016;PLN;3.9;792;3.09
2019-07-29;PLWOJAS00014;PLN;5.08;626;3.09
2019-07-29;PLPBKM000012;PLN;62.6;50;3.11
2019-07-29;ES0113900J37;PLN;17.5;180;3.15
2019-07-29;PLATAL000046;PLN;36;88;3.16
2019-07-29;PLZPW0000017;PLN;27.7;123;3.36
2019-07-29;PLIZBLK00010;PLN;26;140;3.51
2019-07-29;PLKGNRC00015;PLN;32.7;110;3.53
2019-07-29;PL4FNMD00013;PLN;7.88;454;3.58
2019-07-29;PLDELKO00019;PLN;8.15;445;3.61
2019-07-29;PLASSEE00014;PLN;17.4;213;3.71
2019-07-29;PLIZCJR00017;PLN;1.51;2542;3.8
2019-07-29;PLCDRL000043;PLN;23.3;170;3.96
2019-07-29;PLKMPTR00012;PLN;3.4;1151;3.97
2019-07-29;PLATLPL00018;PLN;4.97;912;4.25
2019-07-29;PLENLMD00017;PLN;12.5;349;4.36
2019-07-29;PLTRNSU00013;PLN;2.58;1752;4.52
2019-07-29;PLERBUD00012;PLN;13.25;346;4.52
2019-07-29;PLARTFX00011;PLN;3.55;1304;4.6
2019-07-29;PLPMPOL00031;PLN;1.2;3890;4.64
2019-07-29;PLMLSTM00015;PLN;22;217;4.77
2019-07-29;PLMNNCP00011;PLN;21;227;4.78
2019-07-29;LU0646112838;PLN;0.496;11184;4.92
2019-07-29;PLHOGA000041;PLN;1.345;3655;4.94
2019-07-29;PLZAMET00010;PLN;0.84;6050;5.35
2019-07-29;EE3100143090;PLN;0.5127;10428;5.36
2019-07-29;PLVVDGM00014;PLN;1.52;3596;5.36
2019-07-29;PLMFO0000013;PLN;21;261;5.48
2019-07-29;PLNETIA00014;PLN;4.62;1187;5.49
2019-07-29;PLGRODN00015;PLN;4.1;1391;5.55
2019-07-29;CY0101062111;PLN;3.2835;1745;5.79
2019-07-29;PLINTKS00013;PLN;0.35;16880;5.91
2019-07-29;PLKRKCH00019;PLN;0.55;12425;6.33
2019-07-29;PLARCUS00040;PLN;2.12;3000;6.36
2019-07-29;PLNRTHC00014;PLN;4.79;1320;6.38
2019-07-29;EE3100142985;PLN;0.35;18650;6.53
2019-07-29;PLBRLNG00015;PLN;4.4;1500;6.6
2019-07-29;PLKOMPP00017;PLN;6.85;990;6.78
2019-07-29;PLERTEL00011;PLN;20.4;346;7.02
2019-07-29;PLPILAB00012;PLN;34.6;208;7.23
2019-07-29;PLASMOT00030;PLN;2.02;3902;7.65
2019-07-29;PLIZSTL00015;PLN;3.07;2520;7.69
2019-07-29;PLSTPRK00019;PLN;1.4;5454;7.71
2019-07-29;PLNTSYS00013;PLN;2.23;3826;8.52
2019-07-29;PLXTRDM00011;PLN;3.45;2480;8.69
2019-07-29;PLIMPXM00019;PLN;4.23;2080;8.8
2019-07-29;PLMAKRM00019;PLN;2.91;3409;9.58
2019-07-29;EE3100001751;PLN;9.72;1000;9.72
2019-07-29;PLPOLND00019;PLN;5.54;1809;9.95
2019-07-29;PLMKRNP00015;PLN;4.74;2285;10.86
2019-07-29;PLPONAR00012;PLN;0.42;26285;11.04
2019-07-29;PLHDRTR00013;PLN;37.6;301;11.32
2019-07-29;PLUNBEP00015;PLN;6.3;1805;11.46
2019-07-29;PLBAUMA00017;PLN;52;230;11.74
2019-07-29;PLATM0000021;PLN;4.36;2757;11.93
2019-07-29;PLLENAL00015;PLN;3.18;3800;12.12
2019-07-29;NL0000686509;PLN;23.9;513;12.3
2019-07-29;PLERGIN00015;PLN;1.095;11709;12.42
2019-07-29;JE00BF4N9R98;PLN;0.62;20451;12.48
2019-07-29;PLTSGS000019;PLN;2.5;5010;12.53
2019-07-29;PLBMECH00012;PLN;3.905;3313;12.64
2019-07-29;PLPANVA00013;PLN;14.2;914;12.71
2019-07-29;PLNFI1200018;PLN;0.572;22860;13.18
2019-07-29;PLATPRT00018;PLN;5;2659;13.27
2019-07-29;PLABS0000018;PLN;27.6;490;13.38
2019-07-29;PLALMTL00023;PLN;37.5;371;13.94
2019-07-29;PLPREQM00011;PLN;9;1605;14.48
2019-07-29;PLVIGOS00015;PLN;326;44;14.54
2019-07-29;PLSWMED00013;PLN;1.36;10589;14.89
2019-07-29;PLQRCUS00012;PLN;2.27;6520;15.05
2019-07-29;PLFERUM00014;PLN;3.52;4202;15.06
2019-07-29;PLSFNKS00011;PLN;0.928;16798;15.26
2019-07-29;PLINTGR00013;PLN;2.225;6985;15.39
2019-07-29;PLDECOR00013;PLN;20.1;782;15.84
2019-07-29;PLLENTX00010;PLN;7.38;2195;15.92
2019-07-29;PLBALTN00014;PLN;6.85;2369;16.02
2019-07-29;PLACSA000014;PLN;47;340;16.06
2019-07-29;PLROPCE00017;PLN;24;699;16.57
2019-07-29;PLPKBEX00072;PLN;9.7;1752;16.96
2019-07-29;PLOPNFN00010;PLN;1.47;11978;17.58
2019-07-29;PLBEST000010;PLN;22.2;800;17.96
2019-07-29;PLZRWZW00012;PLN;1.665;10787;17.96
2019-07-29;PLIDMSA00044;PLN;1.29;13958;18.07
2019-07-29;PLFSING00010;PLN;16;1136;18.22
2019-07-29;PLMSTZB00018;PLN;0.45;40472;18.27
2019-07-29;PLTELL000023;PLN;18.3;1026;18.66
2019-07-29;PLPSTBX00016;PLN;2.06;9509;18.89
2019-07-29;PLPMWRM00012;PLN;0.795;24067;19.16
2019-07-29;PLPEPES00018;PLN;1.94;10002;19.28
